127.0.0.1 - - [04/Mar/2019:21:34:15 +0800] "GET / HTTP/1.1" 404 1076
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/html/img/three.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/html/img/proverb.jpg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/ProverbServlet?current=2 HTTP/1.1" 200 505
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/VideoServlet?current=5 HTTP/1.1" 200 1786
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/ArticleServlet?current=10 HTTP/1.1" 200 2358
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/ImgServlet HTTP/1.1" 200 764
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/LogcatServlet?logcat=6 HTTP/1.1" 200 83
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/LinkServlet?link=4 HTTP/1.1" 200 91
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/LeaveMessageServlet?message=6 HTTP/1.1" 200 888
127.0.0.1 - - [04/Mar/2019:21:34:41 +0800] "GET /Blog/ArticleServlet?classfy=1 HTTP/1.1" 200 1469
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/DataRecord?videoRecord=6&articleRecord=6 HTTP/1.1" 200 4043
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/html/img/one.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/html/img/two.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/html/img/four.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/html/img/five.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/userHeadPortrait/usepricture.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:42 +0800] "GET /Blog/html/img/jc.jpg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 200 37678
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/jsp//css/search.css HTTP/1.1" 200 1804
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/jsp/css/indexTitle.css HTTP/1.1" 200 743
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/jsp/images/head.jpeg HTTP/1.1" 200 2608
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/jsp/images/logo.9bde9cc.png HTTP/1.1" 200 9109
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/VideoServlet?allVideo=1 HTTP/1.1" 200 2433
127.0.0.1 - - [04/Mar/2019:21:34:44 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 200 37678
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/jsp//css/search.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/jsp/css/indexTitle.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/jsp/images/logo.9bde9cc.png HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/jsp/images/head.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/html/img/search.svg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/VideoServlet?allVideo=1 HTTP/1.1" 200 2433
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:34:48 +0800] "GET /Blog/userHeadPortrait/usepricture.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:34:51 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&opration=watchCount HTTP/1.1" 200 105
127.0.0.1 - - [04/Mar/2019:21:34:51 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4 HTTP/1.1" 404 1152
127.0.0.1 - - [04/Mar/2019:21:34:51 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&videoComment=10 HTTP/1.1" 200 327
127.0.0.1 - - [04/Mar/2019:21:34:53 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4 HTTP/1.1" 404 1152
127.0.0.1 - - [04/Mar/2019:21:34:53 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&opration=watchCount HTTP/1.1" 200 105
127.0.0.1 - - [04/Mar/2019:21:34:53 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&videoComment=10 HTTP/1.1" 200 327
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 200 37680
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/jsp//css/search.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/jsp/css/indexTitle.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/jsp/images/head.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/jsp/images/logo.9bde9cc.png HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/html/img/search.svg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/VideoServlet?allVideo=1 HTTP/1.1" 200 2433
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:36:20 +0800] "GET /Blog/userHeadPortrait/usepricture.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:21 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 200 37680
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/jsp//css/search.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/jsp/css/indexTitle.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/jsp/images/logo.9bde9cc.png HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/html/img/search.svg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/jsp/images/head.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/VideoServlet?allVideo=1 HTTP/1.1" 200 2433
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:36:22 +0800] "GET /Blog/userHeadPortrait/usepricture.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 200 37680
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/jsp//css/search.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/jsp/css/indexTitle.css HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/html/img/search.svg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/jsp/images/logo.9bde9cc.png HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/jsp/images/head.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/VideoServlet?allVideo=1 HTTP/1.1" 200 2433
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:38:05 +0800] "GET /Blog/userHeadPortrait/usepricture.jpeg HTTP/1.1" 304 -
127.0.0.1 - - [04/Mar/2019:21:38:07 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&opration=watchCount HTTP/1.1" 200 105
127.0.0.1 - - [04/Mar/2019:21:38:07 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4 HTTP/1.1" 206 232121665
127.0.0.1 - - [04/Mar/2019:21:38:07 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&videoComment=10 HTTP/1.1" 200 327
127.0.0.1 - - [04/Mar/2019:21:38:08 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4&opration=watchCount HTTP/1.1" 200 103
127.0.0.1 - - [04/Mar/2019:21:38:08 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4&videoComment=10 HTTP/1.1" 200 766
127.0.0.1 - - [04/Mar/2019:21:38:08 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4 HTTP/1.1" 206 136623738
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8009_%E8%A1%A8%E5%8D%95%E7%9A%84%E8%AE%BE%E8%AE%A1%E5%8F%8A%E8%BF%90%E7%94%A8(%E4%B8%8A).mp4&opration=watchCount HTTP/1.1" 200 121
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8009_%E8%A1%A8%E5%8D%95%E7%9A%84%E8%AE%BE%E8%AE%A1%E5%8F%8A%E8%BF%90%E7%94%A8(%E4%B8%8A).mp4&videoComment=10 HTTP/1.1" 200 357
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8009_%E8%A1%A8%E5%8D%95%E7%9A%84%E8%AE%BE%E8%AE%A1%E5%8F%8A%E8%BF%90%E7%94%A8(%E4%B8%8A).mp4 HTTP/1.1" 404 1199
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8019_%E6%B5%AE%E5%8A%A8.mp4&videoComment=10 HTTP/1.1" 200 2
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8019_%E6%B5%AE%E5%8A%A8.mp4&opration=watchCount HTTP/1.1" 200 99
127.0.0.1 - - [04/Mar/2019:21:38:09 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8019_%E6%B5%AE%E5%8A%A8.mp4 HTTP/1.1" 404 1134
127.0.0.1 - - [04/Mar/2019:21:38:10 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8012_CSS%E5%9F%BA%E7%A1%80%E5%85%A5%E9%97%A8.mp4&opration=watchCount HTTP/1.1" 200 107
127.0.0.1 - - [04/Mar/2019:21:38:10 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8012_CSS%E5%9F%BA%E7%A1%80%E5%85%A5%E9%97%A8.mp4&videoComment=10 HTTP/1.1" 200 673
127.0.0.1 - - [04/Mar/2019:21:38:10 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8012_CSS%E5%9F%BA%E7%A1%80%E5%85%A5%E9%97%A8.mp4 HTTP/1.1" 404 1155
127.0.0.1 - - [04/Mar/2019:21:38:11 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4 HTTP/1.1" 404 1186
127.0.0.1 - - [04/Mar/2019:21:38:11 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&opration=watchCount HTTP/1.1" 200 121
127.0.0.1 - - [04/Mar/2019:21:38:11 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8021_DIV+CSS%E5%B8%83%E5%B1%80%E5%AE%9E%E4%BE%8B%E9%A1%B9%E7%9B%AE%E4%BA%8C.mp4&videoComment=10 HTTP/1.1" 200 1397
127.0.0.1 - - [04/Mar/2019:21:38:12 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&opration=watchCount HTTP/1.1" 200 105
127.0.0.1 - - [04/Mar/2019:21:38:12 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4 HTTP/1.1" 206 232121665
127.0.0.1 - - [04/Mar/2019:21:38:12 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8002_%E6%A0%87%E5%87%86%E7%BB%93%E6%9E%84.mp4&videoComment=10 HTTP/1.1" 200 327
127.0.0.1 - - [04/Mar/2019:21:38:13 +0800] "GET /Blog/VideoServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4&opration=watchCount HTTP/1.1" 200 103
127.0.0.1 - - [04/Mar/2019:21:38:13 +0800] "GET /Blog/VideoCommentServlet?videoAddress=http://localhost:8080/Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4&videoComment=10 HTTP/1.1" 200 766
127.0.0.1 - - [04/Mar/2019:21:38:13 +0800] "GET /Blog/video/HTML%E5%9F%BA%E7%A1%8008_%E8%A1%A8%E6%A0%BC(%E4%B8%8B).mp4 HTTP/1.1" 206 136623738
127.0.0.1 - - [04/Mar/2019:21:38:16 +0800] "GET /Blog/html/html/webMode.html HTTP/1.1" 200 6184
127.0.0.1 - - [04/Mar/2019:21:38:16 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/ImgServlet HTTP/1.1" 200 764
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/VideoServlet?current=5 HTTP/1.1" 200 1786
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/LogcatServlet?logcat=6 HTTP/1.1" 200 83
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/ProverbServlet?current=2 HTTP/1.1" 200 505
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/ArticleServlet?current=10 HTTP/1.1" 200 2358
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/LinkServlet?link=4 HTTP/1.1" 200 91
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/LeaveMessageServlet?message=6 HTTP/1.1" 200 888
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/ArticleServlet?classfy=1 HTTP/1.1" 200 1469
127.0.0.1 - - [04/Mar/2019:21:38:17 +0800] "GET /Blog/DataRecord?videoRecord=6&articleRecord=6 HTTP/1.1" 200 4043
127.0.0.1 - - [04/Mar/2019:21:38:23 +0800] "GET /Blog/html/html/login.html HTTP/1.1" 200 21056
127.0.0.1 - - [04/Mar/2019:21:38:23 +0800] "GET /Blog/html/images/four.jpeg HTTP/1.1" 404 1102
127.0.0.1 - - [04/Mar/2019:21:38:23 +0800] "GET /Blog/html/img/%E7%94%A8%E6%88%B7.svg HTTP/1.1" 200 1005
127.0.0.1 - - [04/Mar/2019:21:38:23 +0800] "GET /Blog/html/img/%E5%AF%86%E7%A0%81.svg HTTP/1.1" 200 1129
127.0.0.1 - - [04/Mar/2019:21:38:24 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:38:25 +0800] "GET /Blog/ImgServlet?currentBg=1 HTTP/1.1" 500 2720
127.0.0.1 - - [04/Mar/2019:21:38:32 +0800] "GET /Blog/UserServlet?status=1 HTTP/1.1" 200 85
127.0.0.1 - - [04/Mar/2019:21:38:32 +0800] "GET /Blog/ImgServlet HTTP/1.1" 200 764
127.0.0.1 - - [04/Mar/2019:21:38:32 +0800] "GET /Blog/VideoServlet?current=5 HTTP/1.1" 200 1786
127.0.0.1 - - [04/Mar/2019:21:38:32 +0800] "GET /Blog/ArticleServlet?current=10 HTTP/1.1" 200 2358
127.0.0.1 - - [04/Mar/2019:21:38:32 +0800] "GET /Blog/ProverbServlet?current=2 HTTP/1.1" 200 505
